ID	Treatment	OTU1	OTU10	OTU106	OTU107	OTU11	OTU116	OTU12	OTU13	OTU135	OTU14	OTU140	OTU15	OTU151	OTU16	OTU161	OTU169	OTU17	OTU18	OTU19	OTU2	OTU20	OTU207	OTU21	OTU22	OTU224	OTU23	OTU24	OTU25	OTU26	OTU27	OTU28	OTU284	OTU29	OTU3	OTU30	OTU31	OTU32	OTU33	OTU34	OTU35	OTU36	OTU37	OTU38	OTU39	OTU4	OTU40	OTU401	OTU41	OTU42	OTU43	OTU432	OTU44	OTU45	OTU46	OTU47	OTU48	OTU49	OTU5	OTU50	OTU51	OTU52	OTU53	OTU54	OTU55	OTU552	OTU56	OTU57	OTU58	OTU59	OTU6	OTU60	OTU61	OTU62	OTU63	OTU64	OTU65	OTU66	OTU67	OTU68	OTU69	OTU7	OTU70	OTU71	OTU711	OTU72	OTU73	OTU74	OTU75	OTU76	OTU77	OTU79	OTU8	OTU80	OTU82	OTU83	OTU85	OTU9	OTU92	OTU98	OTU99
M1W1	AX	-0.688652512	-0.688652512	2.715570591	4.765502423	4.577798848	1.176132093	5.340939494	6.414295677	3.705796643	-0.688652512	1.788649539	-0.688652512	1.930732052	-0.688652512	3.149821806	-0.688652512	5.509641413	5.116208597	-0.688652512	5.730898137	4.499748523	3.109896343	4.916815274	5.110715587	5.012398965	5.706912577	4.968927357	2.715570591	3.979065579	4.717703599	3.889800286	5.159099116	5.190101341	5.676098245	3.225187025	5.309832787	-0.688652512	-0.688652512	4.788571497	3.944309692	4.956151712	2.355869926	4.549239077	4.091997699	6.320263567	2.653245128	-0.688652512	2.979560306	-0.688652512	5.762966181	2.355869926	4.207149936	3.534857867	-0.688652512	4.012653959	3.727995113	3.889800286	5.538782066	-0.688652512	3.61172027	4.272919854	6.591982072	-0.688652512	6.188737276	1.622982417	-0.688652512	3.149821806	4.179580995	4.684519302	-0.688652512	3.889800286	4.091997699	-0.688652512	3.109896343	2.829654278	1.176132093	-0.688652512	-0.688652512	1.176132093	1.424311722	5.660327535	1.930732052	-0.688652512	-0.688652512	-0.688652512	-0.688652512	4.369906771	3.586750183	2.882159776	3.586750183	-0.688652512	5.444745531	-0.688652512	2.438905155	2.055115772	5.24936331	5.524317883	2.979560306	3.451592039	3.889800286
M9W1	AX	-0.366781125	5.919893903	-0.366781125	3.204031162	-0.366781125	-0.366781125	5.991691162	6.708874035	3.744092739	2.677741313	-0.366781125	-0.366781125	-0.366781125	-0.366781125	2.376987159	-0.366781125	-0.366781125	-0.366781125	-0.366781125	3.801996032	-0.366781125	-0.366781125	4.529021323	5.640690979	-0.366781125	-0.366781125	3.856729254	4.113650071	2.110520926	3.883011976	-0.366781125	-0.366781125	2.837442423	7.681455162	4.07158288	5.410308135	-0.366781125	-0.366781125	-0.366781125	-0.366781125	2.252603439	3.096109826	-0.366781125	5.758697653	7.94285102	-0.366781125	-0.366781125	-0.366781125	6.595031806	-0.366781125	-0.366781125	-0.366781125	-0.366781125	5.284431324	3.957953397	-0.366781125	3.829737062	-0.366781125	-0.366781125	-0.366781125	-0.366781125	-0.366781125	3.713833245	-0.366781125	-0.366781125	-0.366781125	-0.366781125	4.542525917	4.0498665	7.660309621	-0.366781125	6.081964416	-0.366781125	-0.366781125	-0.366781125	-0.366781125	2.677741313	-0.366781125	-0.366781125	-0.366781125	2.48759703	4.113650071	-0.366781125	-0.366781125	-0.366781125	-0.366781125	-0.366781125	-0.366781125	-0.366781125	5.315870568	-0.366781125	6.988627596	-0.366781125	-0.366781125	-0.366781125	4.02766803	-0.366781125	-0.366781125	-0.366781125	-0.366781125
M11W1	AX	5.039226261	6.669899882	2.729911452	-0.611986188	3.528258363	1.500978046	1.252798417	4.399254983	3.637806913	-0.611986188	1.500978046	-0.611986188	-0.611986188	-0.611986188	3.008711754	-0.611986188	6.816238968	-0.611986188	-0.611986188	4.310645502	5.489351406	2.007398376	4.12181705	4.700323734	2.007398376	4.323794935	4.786176514	1.252798417	1.252798417	4.761185626	3.22648813	5.426318572	3.637806913	6.492456658	1.500978046	4.802496746	-0.611986188	-0.611986188	-0.611986188	4.28381626	5.472927304	-0.611986188	-0.611986188	4.69131872	-0.611986188	2.131782096	1.865315863	5.240999684	-0.611986188	-0.611986188	-0.611986188	-0.611986188	4.072667109	-0.611986188	-0.611986188	2.515571479	4.513599852	-0.611986188	-0.611986188	3.908813759	4.718094082	1.500978046	-0.611986188	5.597335234	-0.611986188	1.252798417	3.637806913	3.759760516	3.468628182	8.087695213	4.270126792	5.544800175	-0.611986188	2.341976673	4.242172491	-0.611986188	-0.611986188	-0.611986188	5.013343224	-0.611986188	-0.611986188	2.341976673	-0.611986188	5.746486099	1.252798417	-0.611986188	-0.611986188	4.362236568	-0.611986188	-0.611986188	4.310645502	5.930092717	-0.611986188	-0.611986188	3.736530668	5.816412771	5.203771243	-0.611986188	-0.611986188	4.513599852
M17W1	AX	7.678678558	-0.565774911	4.382984979	6.392587063	-0.565774911	-0.565774911	5.984135909	5.039692875	1.299009693	4.700676448	1.547189323	-0.565774911	-0.565774911	-0.565774911	4.316338069	-0.565774911	-0.565774911	-0.565774911	-0.565774911	5.60250363	-0.565774911	-0.565774911	2.177993373	5.835840718	-0.565774911	-0.565774911	4.872699577	4.63272212	5.091804958	2.177993373	-0.565774911	-0.565774911	-0.565774911	-0.565774911	4.652613378	2.89711604	-0.565774911	-0.565774911	-0.565774911	6.124615542	5.091804958	4.408447844	-0.565774911	5.01258176	-0.565774911	3.805971793	4.570558142	5.832820023	-0.565774911	-0.565774911	5.621368554	-0.565774911	-0.565774911	3.709627784	2.288603244	-0.565774911	5.575480175	3.805971793	4.10194318	4.602123099	-0.565774911	-0.565774911	2.38818795	-0.565774911	-0.565774911	-0.565774911	3.311091837	3.005037376	2.288603244	-0.565774911	-0.565774911	-0.565774911	-0.565774911	-0.565774911	-0.565774911	-0.565774911	4.10194318	-0.565774911	-0.565774911	3.147797156	1.911527139	-0.565774911	-0.565774911	-0.565774911	-0.565774911	5.29241795	-0.565774911	-0.565774911	3.93504435	-0.565774911	-0.565774911	7.041064436	-0.565774911	-0.565774911	-0.565774911	2.638448637	5.539626902	-0.565774911	-0.565774911	4.356856778
M24W1	AX	4.940943008	6.381844756	3.45305827	4.365466661	5.767642618	2.684082045	6.369014815	5.280200227	3.055756472	3.862984352	-0.657815594	1.819486456	-0.657815594	-0.657815594	4.137974951	3.822615601	6.305718359	-0.657815594	-0.657815594	5.5551548	3.71393111	2.746407508	2.684082045	5.215837508	-0.657815594	5.981584785	5.668659082	5.569618983	3.291678343	4.826981339	4.79633934	3.538702593	3.992675542	5.540478331	2.546407954	5.376142277	1.653819334	-0.657815594	4.412231465	4.328899516	5.384817239	4.663418974	-0.657815594	5.024836099	6.956227421	2.746407508	1.96156897	3.219051154	-0.657815594	-0.657815594	-0.657815594	-0.657815594	4.210417912	3.140733261	3.666918928	4.389122407	4.636402472	2.746407508	-0.657815594	3.256023942	4.341237736	-0.657815594	-0.657815594	5.618656999	-0.657815594	-0.657815594	4.075987643	4.196343085	4.196343085	-0.657815594	4.672264675	3.391594995	-0.657815594	2.805075356	3.219051154	-0.657815594	-0.657815594	-0.657815594	4.748540516	3.010397223	4.122834617	-0.657815594	-0.657815594	4.788529851	-0.657815594	-0.657815594	-0.657815594	2.085952689	-0.657815594	-0.657815594	-0.657815594	5.246058896	-0.657815594	2.469742072	3.565694785	4.980539075	3.099147227	3.422798775	-0.657815594	4.328899516
F6W1	MCC	5.999123608	4.852374761	3.280596932	-0.830276932	4.216661069	3.083562604	6.10888892	5.598122027	2.968271923	1.034507672	2.837935885	-0.830276932	-0.830276932	5.4896735	2.297280734	2.445151062	6.100040088	-0.830276932	-0.830276932	5.618468608	5.834943448	3.153643813	4.924025811	5.834943448	-0.830276932	1.282687302	4.741185537	3.541469772	1.481357997	5.02270894	4.454770965	4.168776398	3.470095849	5.295201846	3.280596932	4.534423844	-0.830276932	-0.830276932	3.309967619	-0.830276932	4.023881747	1.647025118	-0.830276932	4.009605987	-0.830276932	4.576079179	2.297280734	5.048476921	-0.830276932	5.375382152	-0.830276932	4.912434838	4.473027976	-0.830276932	3.445125763	3.338500225	3.309967619	5.334185539	1.789107632	-0.830276932	4.691547556	6.42370802	-0.830276932	-0.830276932	-0.830276932	-0.830276932	5.303121111	2.511620707	3.729325166	-0.830276932	-0.830276932	4.426744843	-0.830276932	5.246322232	-0.830276932	-0.830276932	-0.830276932	3.008197385	3.837441159	2.123685929	4.239770128	-0.830276932	4.168776398	-0.830276932	-0.830276932	-0.830276932	2.214245506	3.748175866	2.968271923	-0.830276932	5.612697419	5.229483274	-0.830276932	1.481357997	3.919387066	3.219133658	5.349363216	2.968271923	4.676900645	4.051836048
F12W1	MCC	2.15601768	2.930556186	-0.587750603	-0.587750603	-0.587750603	-0.587750603	6.732174529	5.017717182	3.971851495	5.09490109	2.875140347	-0.587750603	-0.587750603	5.632478034	2.816472499	-0.587750603	5.244131874	-0.587750603	-0.587750603	6.551909733	5.004253499	2.687677391	6.574717364	5.330898842	-0.587750603	3.783996101	5.4197215	5.069829266	4.842790483	4.997453064	1.889551447	-0.587750603	3.396170141	6.461425321	4.881842692	4.834793639	-0.587750603	-0.587750603	6.13378462	-0.587750603	5.076156398	4.470808679	-0.587750603	3.952638608	6.941118653	5.076156398	1.277034001	5.088691818	-0.587750603	-0.587750603	2.366212257	-0.587750603	5.265235268	-0.587750603	5.172297631	-0.587750603	3.250723714	1.889551447	-0.587750603	3.552493948	4.776950172	-0.587750603	-0.587750603	-0.587750603	-0.587750603	-0.587750603	1.277034001	3.635759776	5.754850854	-0.587750603	-0.587750603	5.254739239	-0.587750603	4.177526515	3.662042497	3.760766252	-0.587750603	-0.587750603	2.366212257	3.080462214	5.378629209	5.076156398	-0.587750603	-0.587750603	-0.587750603	-0.587750603	-0.587750603	2.456771834	-0.587750603	-0.587750603	-0.587750603	5.64683836	4.423490568	-0.587750603	-0.587750603	4.062740532	5.678414391	1.889551447	-0.587750603	4.113555867
F15W1	MCC	-0.541313517	-0.541313517	4.091648686	4.905031928	5.857281417	3.708479584	5.785161159	6.558638639	4.223963601	-0.541313517	4.340799463	-0.541313517	-0.541313517	-0.541313517	4.32691999	-0.541313517	5.854251571	-0.541313517	-0.541313517	7.435874873	5.429716385	4.407446373	6.472520202	6.387224301	-0.541313517	3.830433187	5.907432023	5.898762701	4.943483416	4.6671786	-0.541313517	5.29056896	-0.541313517	-0.541313517	4.761991391	4.159992954	-0.541313517	-0.541313517	-0.541313517	4.469927654	5.263547592	-0.541313517	-0.541313517	5.584165261	-0.541313517	4.6671786	2.734114477	5.966099871	-0.541313517	-0.541313517	-0.541313517	-0.541313517	4.636888551	2.976993273	2.921577434	5.509919671	-0.541313517	5.29056896	2.800584122	3.65520467	4.254477028	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	1.571650717	4.715708258	4.80622682	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	4.840258178	5.479489155	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	-0.541313517	6.960822798	-0.541313517	3.17225855	-0.541313517	4.881230725	5.316879344	2.202454767	-0.541313517	-0.541313517
F26W1	MCC	6.336002006	-0.852891253	2.767806689	1.890877031	4.585583235	-0.852891253	4.74586735	3.780070951	2.101071608	3.831762044	-0.852891253	-0.852891253	-0.852891253	3.164310434	2.609999698	3.287353298	4.912869651	5.288363833	-0.852891253	3.74406346	3.972509154	1.624410798	4.001267426	4.468343316	-0.852891253	6.139455812	5.108816745	2.001486903	1.011893352	1.260072981	5.296159624	3.096602684	3.131029492	5.30389511	4.108681113	3.471843269	5.752652671	3.927758958	1.890877031	5.319188851	4.239742877	2.101071608	-0.852891253	4.413560107	4.912869651	4.121331503	2.489006387	3.912385865	-0.852891253	4.304595419	-0.852891253	5.010481625	-0.852891253	3.227723117	4.069740437	4.494649085	1.766493311	6.575333904	3.287353298	4.355600864	-0.852891253	5.832969694	3.912385865	5.240268008	-0.852891253	-0.852891253	5.154580851	4.217155807	-0.852891253	-0.852891253	2.717921035	3.762229264	-0.852891253	-0.852891253	3.370619126	-0.852891253	-0.852891253	-0.852891253	4.228513112	2.101071608	4.325310815	2.55133185	4.860241313	-0.852891253	-0.852891253	-0.852891253	3.864795601	3.023975496	4.108681113	-0.852891253	-0.852891253	4.335509782	-0.852891253	3.986991667	4.889820517	3.315885904	5.443883171	3.780070951	3.060948284	2.665415537
F30W1	MCC	6.211114234	6.699327688	-0.690348562	-0.690348562	4.205453886	1.929036002	3.186518187	4.853051736	2.713874541	4.881113908	2.354173876	-0.690348562	-0.690348562	-0.690348562	1.174436043	-0.690348562	3.658168294	6.918296573	-0.690348562	4.657191776	3.478428595	2.651549078	3.830451385	3.259145375	-0.690348562	2.164029594	3.223490975	2.585079433	3.830451385	4.027338292	3.748015443	5.052363208	4.763806373	5.582699957	4.149534357	3.924771955	5.686842101	-0.690348562	-0.690348562	-0.690348562	3.888104236	4.576102798	-0.690348562	4.283874194	4.487853506	5.114512547	1.621286367	5.481731542	4.639731708	5.91273261	-0.690348562	-0.690348562	1.621286367	1.621286367	2.053419722	4.70781414	6.046402693	4.043454676	3.06661426	3.359062028	3.023223505	5.136187739	1.621286367	-0.690348562	5.063954181	-0.690348562	2.93034938	-0.690348562	3.148125756	7.165583638	3.223490975	3.830451385	-0.690348562	-0.690348562	3.506169625	3.869253536	-0.690348562	-0.690348562	3.326853125	-0.690348562	3.681398142	3.559444539	-0.690348562	4.205453886	5.069699673	-0.690348562	-0.690348562	2.93034938	1.621286367	3.293572183	-0.690348562	6.071960468	5.352284272	2.437209105	3.8104707	3.293572183	5.398696314	-0.690348562	3.420525302	1.621286367
